YearsExperience,Salary
7.94523367695148,100874.35908101615
4.557161447560981,68857.20417090764
7.043674807579647,92354.66173487868
7.0551792811524106,92463.37857666948
6.136282030302731,83779.83417885135
1.9487238385114383,44207.56704752309
8.951843458538837,110386.7835894248
4.115332610734317,64681.93831036334
2.85327399775863,52755.531970275246
1.483286330614781,39809.20013490773
6.654393665969474,88675.96961420953
7.469105001317455,96374.96103611031
1.255925591921848,37660.64972088132
5.913674748013241,81676.20374873416
3.229060286860617,56306.69824320845
7.16462422984883,93497.62921812423
2.73904443264692,51676.066883973384
7.59481473816318,97562.91331274244
4.735312255225052,70540.7225908699
9.905261894125305,119396.55188229756
2.3926968749723367,48403.09551382058
4.30602369987243,66483.96191775575
2.1666510996615376,46266.97145420943
9.79212001181849,118327.36535751965
9.346989921781221,114120.90277852156
3.524651300522463,59100.022184873604
7.303850032721284,94813.30780944326
8.781888681891429,108780.71735375548
6.318887629034947,85505.45020655755
6.078715436546462,83235.8320368801
3.373411534464246,57670.81209411778
1.9751660173754528,44457.44464148521
9.533828124761271,115886.5167568914
9.563929737335306,116170.97586153107
7.051153698368719,92425.33697104169
4.286880035857786,66303.05501412276
4.382570001359013,67207.32158265068
7.92398338138025,100673.54458854825
9.532836443554224,115877.14540684992
9.438612388092103,114986.73163295818
8.430830131061665,105463.22727578958
7.135097473850305,93218.60248646337
1.8909156709534591,43661.28204222783
2.6193099124893697,50544.58017990703
9.546409372154544,116005.40907071474
6.8004331608001465,90056.03733780372
1.1864522851963188,37004.12958997818
2.053832502940702,45200.8399660381
7.336916629615725,95125.78590419446
1.1475788881544557,36636.77745262561
2.6115956833244875,50471.68100495983
6.258097620045909,84930.98691209021
7.603814858311317,97647.9641090309
7.228435839324446,94100.6465233402
3.208131508929262,56108.92208032304
7.794484680666837,99449.7867461291
3.3301414224699206,57261.91116612626
4.158757162697117,65092.29869023786
8.117019208109427,102497.7258778299
7.206549251043818,93893.81908874307
9.082700058645273,111623.37352994432
7.281561187623227,94602.67906307787
6.442100871353434,86669.81070397155
1.9805428175840694,44508.255200866624
4.556528548758676,68851.22330107256
3.5929022562082196,59744.9911445073
3.393502647763386,57860.672357790725
10.24629921467299,122619.34171168317
4.795118611867548,71105.89040772499
9.485237618664865,115427.33830509994
7.032703084374271,92250.97936398645
8.571226253291496,106789.96534093989
5.824788675188806,80836.23370964115
6.522896515487776,87433.32649677878
5.729666321897321,79937.33105510847
2.9352840853016184,53530.52420753572
7.89104988345815,100362.32427407068
3.739260206944045,61128.068264406225
1.3285700844556663,38347.13743818713
7.167439581527377,93524.23418540815
2.7648403864262603,51919.83767523414
9.940310692917395,119727.76171029508
10.066928623824321,120924.29638658612
9.699725268072216,117454.23851041686
4.579491782401178,69068.22499377298
1.2452921953713538,37560.16452413006
9.826194488324619,118649.36787662588
5.124930994182755,74222.60499375302
10.186555299010493,122054.7639597364
10.158027784638977,121785.1800238008
9.118288881393184,111959.68656397703
3.8678195854541055,62342.94954739598
4.719918648858098,70395.25359071087
9.100684712258454,111793.32782895332
4.07906684846901,64339.22822339734
2.693231818849269,51243.139409738214
6.333931867108491,85647.61768950755
9.899854877111341,119345.45577524413
7.642680088744747,98015.23907224149
6.458574998840032,86825.49058799876
2.0134590414452243,44819.31227611912
6.881067930972195,90818.03287772878
10.406506190980075,124133.29160141938
2.416789743223326,48630.77221100821
5.972298732219125,82230.19819061334
9.347306876122781,114123.89798510692
8.063225006889523,101989.37270318903
7.65194796535552,98102.8201570132
7.703350389478828,98588.57112820991
4.479216821465698,68120.63039114731
3.859763336086238,62266.81829441739
8.707994861498028,108082.42353524947
8.715065909984299,108149.24467701791
9.250479794652975,113208.8857135208
9.68446119403083,117309.99358585387
5.906618549292816,81609.52293669345
5.814253170059677,80736.67358313338
8.603974682287687,107099.43676104074
7.209660949310992,93923.22452012361
7.698488646222412,98542.62783762018
8.58045109269935,106877.13972576559
9.466050213085124,115246.0180453249
4.277154474404437,66211.14882483361
4.6304797548154735,69550.05941193545
1.9834302345041688,44535.5411819679
6.535833325364036,87555.57886266927
1.4378573736893756,39379.89820365964
5.476621370445125,77546.06579825078
6.200859566251221,84390.089460377
3.7934877700058736,61640.51669212484
6.653832649348701,88670.66802828152
1.3867023494270647,38896.485151827685
1.4510729742426156,39504.785130943164
8.832445270200788,109258.47520838023
4.4857920292658715,68182.76585711469
2.294368818927717,47473.899089057006
6.009086644515161,82577.84257569589
8.337939399126942,104585.41335899406
3.1287176584703262,55358.464185684425
6.955170472698603,91518.29910496737
1.9022661709414193,43768.54383944372
1.5858081789849123,40778.0277391314
6.094733536740591,83387.20248017591
6.181970143135002,84211.58512365472
7.091841074083142,92809.83113850188
7.925258536993018,100685.5947610429
10.273009546947826,122871.75334527393
5.953223274031236,82049.93582947331
4.135790845647712,64875.2678594584
8.574750230825815,106823.26679586087
3.6458231618634978,60245.09170896696
5.226331354632979,75180.83457938962
1.8374899846173,43156.41131935325
1.3382969881053006,38439.0563111806
10.148895097972495,121698.87647890889
8.958213132814736,110446.97677133199
7.642157537280761,98010.3009805958
4.944157677494137,72514.30396232112
2.7289666086659503,51580.831827070964
2.570508201108209,50083.40584613253
3.452283242747196,58416.14676562045
6.2627306482375324,84974.7688539353
7.817201673380586,99664.4614713308
7.305855341146675,94832.25789850608
3.731378631291863,61053.58767145941
10.075733638234025,121007.5034409977
8.036231016940224,101734.28051526242
6.310928093607167,85430.23289666873
6.850175014602911,90526.09598203917
5.044240586821225,73460.08368448372
3.4286713013108803,58193.014808710854
4.44614317932186,67808.08571905474
8.22375343836507,103506.36033215524
1.2352987931197053,37465.72724938884
2.191082820765013,46497.85029808557
1.532424835004476,40273.55714992301
1.4828507417983194,39805.083837004524
9.141329489703468,112177.41944437262
7.714383878172223,98692.83718063668
5.557233993420857,78307.85204800512
2.019641110119414,44877.73259215886
5.721189226098224,79857.22281921163
5.550634645337318,78245.4884572695
2.728097577154143,51572.61951202823
5.178205502836947,74726.04709322918
4.845944503335311,71586.1931670497
6.888990921690835,90892.90484149316
7.069880318155851,92602.30282243832
1.5258576918572186,40211.49789462182
4.621358577488829,69463.86462987136
6.983083207713822,91782.07339914996
5.829480830652825,80880.57440198254
9.15100450717023,112268.84799489295
7.291720137218084,94698.68075397483
2.6315836145654394,50660.56620207065
1.7633462255640406,42455.7555899289
7.138741215139367,93253.03570435414
1.349206319091245,38542.14907795006
6.606290463970556,88221.39616777841
9.938164269394601,119707.4780888788
6.509457272033263,87306.32615250477
4.748797306341306,70668.15581582139
7.146909253358119,93330.22335776156
5.407577170620257,76893.60071139077
6.228797819569788,84654.10490156471
9.949769202499336,119817.14426946154
4.729364795327278,70484.51931892757
10.135191299944793,121569.37610388629
9.610296034387,116609.13562165498
2.9404366670193864,53579.21591062684
1.7519962282265555,42348.49854274106
2.0473132129478104,45139.23292124264
1.2712851611245675,37805.7970711208
1.987763831105727,44576.49350656901
7.520263670113755,96858.40852865114
1.7691732955261525,42510.82118151534
4.0983709247613564,64521.65101701051
9.041827923112873,111237.13338916574
1.3187561959167633,38254.39656126754
8.756003736335996,108536.10559356373
3.7494348828699597,61224.21856853914
2.210749379643569,46683.6985384806
7.649329354423017,98078.07438236648
7.0120627597309095,92055.92907380409
9.348236927154298,114132.68693231179
8.009667811756527,101483.25922713941
8.652720745617577,107560.08522282746
3.751124982170281,61240.189943246696
2.7679317115293944,51949.05058098213
8.15577866542407,102864.00128905331
8.684246549112283,107858.00287800604
10.410748334806328,124173.37970073966
4.978606162967409,72839.84085207473
4.596970006452162,69233.39355250073
8.39828183097477,105155.64706634103
4.303553278378368,66460.61652771874
9.849118860673508,118866.00233156589
9.16907986732431,112439.65946729573
5.132543857325173,74294.54626360728
8.158188037240075,102886.76976193294
8.192703016396015,103212.93501448238
2.0693643670577666,45347.61549672632
9.583997322787926,116360.61378794092
5.849372301009858,81068.54804737482
8.868700181412771,109601.08275330118
4.108466249687751,64617.05145718779
9.517918347864285,115736.16996467212
4.758495780101134,70759.80602742739
1.2018739239148046,37149.863494802965
9.610590578341078,116611.91905092302
1.9580947617896556,44296.12191941949
4.1015481933499,64551.67608545739
10.030582490277567,120580.82679403873
10.035707181213027,120629.25493028793
6.49031614835889,87125.44325499164
7.039269794396114,92313.03452626879
5.3153879065962055,76022.4156399208
3.856181253961807,62232.96775330916
4.18944672647721,65382.31391162164
7.421673487124162,95926.73501413413
8.172320576714192,103020.32172746983
8.540843011022977,106502.84484629874
8.522410542268807,106328.65871108044
1.9573373686576896,44288.96458285989
5.747550864204266,80106.33930604556
1.6410523441564564,41300.083018482735
6.2655714938431135,85001.61473786911
5.250386712909744,75408.15680873414
9.444419317928018,115041.6069011109
4.398601117989539,67358.81503078001
2.200429954419495,46586.180358934034
2.4441218112966574,48889.05922446864
8.258199938144239,103831.87845717439
6.9112497951728535,91103.25035721627
2.0505531555542285,45169.85025679696
1.890603977480976,43658.33655065702
7.689109835715728,98453.99843171195
1.7839722598234191,42650.670836521065
8.825484557329348,109192.69673401467
7.738676935271064,98922.4056548937
1.864678538033858,43413.34212471459
1.8974745124008041,43723.26284677764
10.37441203791105,123830.00306417808
4.618145480107531,69433.50098068292
4.584036182428775,69111.1694028074
8.740315932220524,108387.85643576614
10.004136627408272,120330.91438636552
10.368409999934986,123773.28403145233
8.181754941434052,103109.47611859937
4.636840103990608,69610.16447199178
1.8849067369674866,43604.49784246828
8.405181009717905,105220.84404551263
6.3489999475165675,85790.01048162051
5.087686886921578,73870.64958343867
9.619731219890518,116698.29776915917
2.145256333677823,46064.79172178698
5.730675980334077,79946.87228929336
1.2067242608137394,37195.69899574426
5.505410034744788,77818.11759116763
1.6292507914092713,41188.55878968717
2.216888412919876,46741.712171631865
2.204746719704786,46626.9736282306
7.202576839890998,93856.2799530236
8.112821865094979,102458.06114449314
6.583666391913301,88007.59953927947
10.144421955660695,121656.60545260388
4.623783447522818,69486.77956032698
3.785693611049491,61566.86218365959
9.264831804980927,113344.51167035708
3.201800882082855,56049.0978951533
10.154291870741746,121749.87577823577
1.2142520620842736,37266.83643411421
10.216860971051807,122341.15141865319
1.5057031723354155,40021.038444533755
9.476745268761869,115347.08591849601
6.060390425411219,83062.66137211182
10.433869083521422,124391.86990494114
1.7936877085127494,42742.481460571275
6.306230273372416,85385.83867245736
10.21144383481953,122289.95968536798
6.017119735199399,82653.75497998676
7.016347198471468,92096.41685847096
7.640037676455401,97990.26837566942
5.372686008817068,76563.88054699884
6.999045952790196,91932.92073866869
6.592554532077143,88091.59212893559
9.570885298615297,116236.70565355156
1.527195975209704,40224.14462187824
3.741053982166965,61145.01937267598
10.033867950319651,120611.87426764506
9.468479568574613,115268.975363166
5.383173476185702,76662.98671847992
6.929246419334445,91273.3177774567
3.7073831200226475,60826.830994081276
2.8683389014033565,52897.89474209426
5.458765006435833,77377.32383116479
4.421510943444897,67575.31201812426
6.586367451398198,88033.12444963976
1.8307055874708575,43092.29902194558
10.259311192061965,122742.30440773662
10.370380998108267,123791.9098899255
7.662720111785605,98204.61653489868
6.139305843634732,83808.40910090588
4.009559593091481,63682.387279011935
8.749673185245317,108476.28212428276
7.536473022006465,97011.58629329246
2.6285992298419782,50632.363878881224
9.66271553424212,117104.49792019537
8.83185008347779,109252.85071627366
10.028119184944085,120557.54865145108
7.921763378850583,100652.56564828935
6.866102841796424,90676.61334888052
5.031484541131817,73339.53953334806
9.867647743527725,119041.0995763969
9.241000561303839,113119.30731553517
1.5250554989981806,40203.91720232937
1.347849560274169,38529.32775824938
4.6387556486536665,69628.26629688274
8.719201309349229,108188.32404520067
10.380395615560477,123886.54764751268
2.513918776373165,49548.63791459355
6.684828724310071,88963.57976877947
4.680374052331603,70021.55864351835
10.21719533945727,122344.3111874863
9.015917877475662,110992.28443414692
8.980289824284696,110655.6006739055
5.50571570207272,77821.00613589949
4.999303321974053,73035.4282248487
3.6700264761486387,60473.81211701588
1.629929668518715,41194.97415279232
9.2283903367975,113000.14116908518
8.741269485822729,108396.86748137846
10.497346128889628,124991.72559194798
10.46838626849471,124718.0560023814
6.321058032664698,85525.96043908104
8.328481702696799,104496.03848408145
9.980797860894823,120110.36392218419
9.086685472367668,111661.03553945637
3.425072156386058,58159.00302478183
5.335114871914879,76208.83471889893
2.314098502424053,47660.34385471161
10.06807965623199,120935.17359946937
6.798041563838273,90033.43683662592
3.24924237173255,56497.41818481662
7.413986433415053,95854.09264622004
6.91040546030422,91095.271424521
4.466729549508701,68002.62614165593
2.167441366676513,46274.43944772484
7.412788038572316,95842.76786010996
5.9908923884956575,82405.90754184466
8.35979288231501,104791.92795171386
5.989536910452738,82393.09832541151
9.110506102994277,111886.13960135113
6.287924284480164,85212.84776716861
6.372816932432631,86015.08009168797
9.340543864988444,114059.98778470786
4.892738942396532,72028.39885303187
2.3597431474360233,48091.68403025092
1.3705571573453865,38743.91369498317
8.19829020333202,103265.73372051056
6.930909782722567,91289.03649880135
7.718349820132701,98730.31518273229
3.1018631181837613,55104.68979181639
2.381891870515636,48300.98862882161
1.2367198572780902,37479.15625214195
4.395523052782012,67329.7274305459
6.645226256433551,88589.33793950971
4.787094023937485,71030.0583541407
5.212264267023054,75047.90113150321
9.599091728241236,116503.25535073946
4.373601390019024,67122.56854341202
5.931501198102222,81844.66303040032
8.466338319766745,105798.77832115571
4.82750215381994,71411.91365901034
6.947614982142012,91446.90000388748
9.206218862219405,112790.62156971109
10.025493862381836,120532.73945215617
2.4824907207329567,49251.64397295699
9.809923676518048,118495.60931811431
5.725893154947659,79901.67476960161
3.527497250010209,59126.916300301564
5.415876108639656,76972.02536298218
10.312306207683484,123243.1053085849
5.730610083532975,79946.24956700583
4.190265136702577,65390.04785741485
7.053968030577222,92451.93230437211
3.357368816515015,57519.2090139638
1.8131152842214409,42926.071319015624
2.3114693859601028,47635.498803188566
2.3036308862030612,47561.42527582779
2.5278853190155672,49680.62121632525
2.4049754229044553,48519.12732914128
7.124222601150217,93115.83534919692
2.8096727933519614,52343.50223146216
4.349272463244315,66892.66110206957
9.52981105311651,115848.55558120583
5.555239418471,78289.00338988166
7.375042742097655,95486.07623061226
2.719806789295321,51494.271879147185
2.9075167768015056,53268.124188441434
1.4841649929049014,39817.503460442655
2.687989592878347,51193.600571832445
3.7187491869004115,60934.23989781928
2.76389855220142,51910.937377296344
1.9338038173163228,44066.57340939394
2.233977188345648,46903.20045552522
5.431320419507623,77117.9735187653
3.0395369530144496,54515.709879325615
4.52413669385191,68545.12149268159
5.832122346035655,80905.53662282182
7.589711389116035,97514.68685653369
1.46953411450633,39679.242210846365
8.614457749745002,107198.50135352564
7.002263661214533,91963.3279620401
1.868534900319396,43449.784603010805
9.311639066603705,113786.83852906282
9.756200564999045,117987.92793846839
1.6741328226357193,41612.692293687476
3.702649892583715,60782.102173124484
8.678292030054777,107801.73289727022
8.133641089606389,102654.80203168788
2.8344975819499467,52578.09554835121
3.067883639365077,54783.58499727715
4.582437766238991,69096.06443003993
5.654516060795601,79227.1639192497
6.911594852384782,91106.51113486775
4.567788211955861,68957.62669403823
5.447826331651591,77273.95376660705
8.126226818457312,102584.73744868804
1.4448221071716203,39445.71467264583
3.472907276833795,58611.04311065521
7.805486107314794,99553.74981343455
9.514944274259674,115708.06508116733
5.909767955887261,81639.2847103459
6.101866761493968,83454.6111853258
2.107416906593895,45707.21056157841
5.305676248140474,75930.6408334353
6.106602304677217,83499.36188997913
3.379222734166459,57725.72771234614
3.6308863709241814,60103.93959738697
4.646471133183454,69701.17733498101
1.288669259110628,37970.076142081554
4.127544156481877,64797.336957564505
3.08761126576752,54970.01032347197
4.178475110472398,65278.632553770694
2.2257640391009614,46825.58650462244
9.470956438955012,115292.3816949359
6.679769063408058,88915.7661638961
7.483561799958203,96511.57723855424
8.51820964290898,106288.96037041386
5.7853566699331385,80463.60274571566
1.9170507080217827,43908.25715779331
6.14880149309435,83898.14263051702
6.616306509396264,88316.04741966134
8.107131057332703,102404.28322556098
5.157599734558987,74531.32335939782
2.2992548462782993,47520.0718634216
3.7674935145080104,61394.871957095755
4.5129735861471705,68439.63054548146
7.171622068517053,93563.75852987055
6.465316063887771,86889.19339870637
4.447309223439754,67819.104792034
10.373243338654008,123818.95890023393
6.79428330195474,89997.92140343238
3.329931842318348,57259.930641590574
2.0567552426317954,45228.459745994354
2.5368759083327213,49765.581946620034
3.4120026468143765,58035.49665176954
2.6104049086398238,50460.42822905641
2.853730026082274,52759.841420751196
3.779894585722163,61512.061612815174
2.7297117957706956,51587.87381713324
9.529594991488397,115846.51380696104
1.854197209219437,43314.29396233953
6.030407061960394,82779.31971723103
4.957730173702819,72642.56354010126
10.3343589989409,123451.50335505039
2.153165680379692,46139.53475010697
4.839842631029972,71528.53070367393
10.213022072788467,122304.87397470872
9.235766983403414,113069.85020156976
8.780477466923232,108767.38142547854
3.5242865742224345,59096.57553508069
2.706343321466619,51367.04261544983
7.385246267289652,95582.49915922264
9.836134297799306,118743.29870164412
6.33357119433094,85644.2093453493
6.473159281017059,86963.31150505714
3.7318034804066715,61057.602479586654
8.333233572004207,104540.94346999296
2.8582112364407197,52802.18868979302
4.142584822199891,64939.47068188934
5.099102522994318,73978.52691420152
5.871537559633877,81278.00890621712
3.3786514847017544,57720.32942642852
2.179466152548513,46388.07322113881
6.839828398951347,90428.32085397732
3.8131272004584043,61826.10856991609
6.563639281372556,87818.34409926183
2.551009523577502,49899.144078149155
5.622716957435285,78926.66359063867
6.1063406659849075,83496.88941419497
1.587141246130813,40790.625173432134
4.264080215022854,66087.59756629672
2.363497963226358,48127.16689799359
1.6957247224440168,41816.73493332452
10.405626184465484,124124.97557301387
4.130126142762396,64821.73663062993
8.712819791033567,108128.01893756399
3.49362215477938,58806.79792673453
7.506125588904936,96724.80419393013
8.246141882963054,103717.93029004216
6.699004161713736,89097.53711813425
5.532816172371488,78077.10455911656
4.971304592984325,72770.84129084712
4.379361705504156,67177.00330770621
9.837573955929562,118756.90341673081
8.907822433204654,109970.78655866494
10.171252960265218,121910.1574351634
2.2683939007641207,47228.437091108135
7.970154266914257,101109.85771719282
9.920400294117755,119539.60919183333
2.8035908219572057,52286.02783094156
1.7250649132477087,42093.998630923714
8.066534103326555,102020.64353983705
6.500047263891172,87217.40193011743
9.013190501527758,110966.51083420278
2.4138603402871217,48603.08946363672
8.575512731482968,106830.47239834104
2.9952968084487988,54097.642180084484
2.6383658629376225,50724.658193642535
2.6440985005513338,50778.831403094664
8.757002370174993,108545.54264571518
7.352853874544282,95276.39226827712
6.0168149928297225,82650.87517607555
4.473006550760924,68061.94356698115
9.345685083643218,114108.57210728184
4.788984009772773,71047.91864907223
8.776034731032825,108725.39773871002
5.227868140560053,75195.35714849661
4.6432776365941315,69670.99891253821
5.4491899852943,77286.84024215017
3.9329520171429357,62958.44857276018
8.12752817365676,102597.03520628966
5.825571666869305,80843.63295151986
3.282799334380083,56814.53021745828
9.556000988780944,116096.04948643607
4.708577480908188,70288.07998090293
6.209396894471492,84470.76689038446
9.620837843066742,116708.75531647852
6.967837161591525,91637.99883774309
2.1988415826586225,46571.170305641324
9.934421961966667,119672.11342468951
7.000455698871328,91946.2427860182
4.24811277777661,65936.70588594952
2.40915748303584,48558.64763980893
8.563836779140782,106720.13508864028
6.928683905728027,91268.00204507075
6.114534264577422,83574.31861217135
9.502590280679001,115591.32030731047
8.51281378551059,106237.96972130712
2.525743869487861,49660.38459897513
4.030187437278153,63877.31962934883
3.435797914255978,58260.36103252163
8.093095150183164,102271.64443185039
1.4152048865163263,39165.83305338708
6.456963037790375,86810.25761681586
8.267111645962492,103916.0937602767
9.341596985560445,114069.93973443321
4.31556843792953,66574.15933276349
8.819818663916921,109139.15425474985
2.139938327378948,46014.53676263735
9.056651542304472,111377.21603199396
2.2983934259206347,47511.93147349874
4.8345005312674525,71478.04806220066
8.594576438327804,107010.62370973201
2.5092238170784738,49504.270726157956
3.2549631151868303,56551.47899491028
7.889174142894824,100344.59859642242
7.8683434435330994,100147.74927232457
7.126787749121794,93140.07590087727
7.623115377990741,97830.35329278596
6.201609767467405,84397.17883360345
3.466911153725356,58554.37997320566
4.349542338936843,66895.21141719545
2.807018537933401,52318.41961776525
9.639435276536107,116884.50036203979
6.583882870801533,88009.64525661667
4.868003317578215,71794.64813050113
5.442854554254847,77226.97065753717
10.004463392351065,120334.00230276289
2.541503189291154,49809.30957732801
6.610560420957894,88261.747100423
5.855353581513981,81125.07092277284
6.847669813085689,90502.42192209378
1.270235727915901,37795.87996684002
9.297964744075024,113657.61669639536
9.861911855345957,118986.89564919911
6.412251925738564,86387.73929257588
7.648517744442788,98070.4046986336
9.77149418306658,118132.45205296531
7.748043162545947,99010.91614973552
2.533867003394057,49737.14790832081
6.5171105855680445,87378.64967704273
6.803121435998845,90081.44143714113
5.086828310242429,73862.53606617064
8.022575814872395,101605.23937022958
9.883049938828739,119186.64974165917
9.800344021323697,118405.08193747516
5.337890091198842,76235.06043656616
2.1644376309030995,46246.05425784247
10.357507270245945,123670.25364668989
8.98564201259178,110706.17865174478
2.271829203310708,47260.900570736194
9.755913696603299,117985.21704293738
9.277025803384007,113459.74449581405
5.977077736985079,82275.35960558566
6.657989096002336,88709.94629254952
4.850625416379225,71630.42761894471
1.6147594049270948,41051.61573344496
4.250854071471469,65962.61100807798
8.646822416821308,107504.34623794317
1.1435410162432669,36598.61971520601
4.234892213896755,65811.7720554165
4.842785719754867,71556.34278123289
6.151518667616475,83923.81982737192
9.746642794279948,117897.60736529581
4.355652347040036,66952.9507635544
4.361360097824541,67006.88879340823
8.032511732231635,101699.13341490348
5.350848644364188,76357.51827571924
3.2112853356358304,56138.72562386851
5.3529314516473185,76377.20072606768
2.4240559915701185,48699.43798410374
2.7580376731584995,51855.55229117014
5.78465706375111,80456.99149365563
5.03789922534275,73400.1580574454
9.69955147004014,117452.59612556221
4.506502651696351,68378.4804587366
6.557530492613608,87760.61627566004
7.043284306443585,92350.97151385642
1.2230878919303363,37350.33469323829
7.33725129695708,95128.94849796049
2.7735380885756635,52002.03063282925
10.134060984212878,121558.69466280834
2.497429640879262,49392.816205462805
4.997466763034023,73018.07281206427
1.9022868799392523,43768.739538692964
10.470617967351906,124739.14547249474
5.82063309711368,80796.96365340732
6.696619162808412,89074.99896834223
1.7305188874512183,42145.53848164907
8.149628421752272,102805.88171808707
3.0731125750985067,54832.998242939364
9.541710320742709,115961.00321192632
3.0283126205308672,54409.64036027227
2.892464574238466,53125.8814413658
1.443566877772092,39433.85280211551
5.537429284033994,78120.6982905119
6.409506652668595,86361.79656550256
1.7176612106265123,42024.03392011415
8.3899595969331,105077.0022682169
5.36091504663146,76452.64539785757
